;App Name;App Id;Category;Rating;Rating Count;Installs;Minimum Installs;Maximum Installs;Free;Price;Currency;Size;Minimum Android;Developer Id;Developer Website;Developer Email;Released;Last Updated;Content Rating;Privacy Policy;Ad Supported;In App Purchases;Editors Choice;Scraped Time;Big_Category2;App;Image
1043;Wilo-Assistant;wilo.droid;Tools;3.4;571.0;100,000+;100000.0;168975;True;0.0;USD;Varies with device;Varies with device;WILO SE;https://www.wilo.com;app@wilo.com;Apr 18, 2019;Mar 13, 2021;Everyone;https://wilo.cdn.mediamid.com/cdndoc/wilo175208/1400796/wilo175208.pdf;False;False;False;2021-06-16 12:26:11;Tools;Wilo-Assistant;"[[[  0 156 130]
  [  0 156 130]
  [  0 156 130]
  ...
  [  0 156 130]
  [  0 156 130]
  [  0 156 130]]

 [[  0 156 130]
  [  0 156 130]
  [  0 156 130]
  ...
  [  0 156 130]
  [  0 156 130]
  [  0 156 130]]

 [[  0 156 130]
  [  0 156 130]
  [  0 156 130]
  ...
  [  0 156 130]
  [  0 156 130]
  [  0 156 130]]

 ...

 [[  0 156 130]
  [  0 156 130]
  [  0 156 130]
  ...
  [  0 156 130]
  [  0 156 130]
  [  0 156 130]]

 [[  0 156 130]
  [  0 156 130]
  [  0 156 130]
  ...
  [  0 156 130]
  [  0 156 130]
  [  0 156 130]]

 [[  0 156 130]
  [  0 156 130]
  [  0 156 130]
  ...
  [  0 156 130]
  [  0 156 130]
  [  0 156 130]]]"
1044;Sindhi Textbook 1 Part 2;air.stb1;Education;4.6;132.0;10,000+;10000.0;29776;True;0.0;USD;7.7M;2.2 and up;indusilicon software;http://www.indusilicon.com;info@indusilicon.com;Dec 8, 2016;Dec 23, 2016;Everyone;;False;False;False;2021-06-15 20:56:25;Education;Sindhi Textbook 1 Part 2;"[[[248 249 248]
  [246 244 242]
  [238 226 222]
  ...
  [242 240 238]
  [249 250 249]
  [252 252 252]]

 [[246 244 242]
  [242 235 232]
  [230 209 204]
  ...
  [236 229 225]
  [246 245 244]
  [250 250 250]]

 [[238 226 222]
  [230 209 204]
  [213 167 160]
  ...
  [220 197 189]
  [238 230 227]
  [245 242 241]]

 ...

 [[244 240 237]
  [238 229 224]
  [221 199 190]
  ...
  [219 210 208]
  [238 236 236]
  [246 245 245]]

 [[251 250 248]
  [248 245 243]
  [238 231 227]
  ...
  [238 236 235]
  [249 249 248]
  [252 252 252]]

 [[253 253 252]
  [251 250 249]
  [245 242 241]
  ...
  [245 245 245]
  [252 252 252]
  [254 254 254]]]"
1045;Krayon: Learn & Engage;com.streann.krayon;Entertainment;3.6;502.0;50,000+;50000.0;65461;True;0.0;USD;39M;5.0 and up;Krayon App For Kids;https://lxl.in/krayon/;Krayon@lxl.in;Sep 18, 2020;Feb 08, 2021;Everyone;https://lxl.in/policy.html;True;False;False;2021-06-16 05:53:45;Entertainment;Krayon: Learn & Engage;"[[[177 226 254]
  [177 226 254]
  [177 226 254]
  ...
  [177 226 254]
  [177 226 254]
  [177 226 254]]

 [[177 226 254]
  [177 226 254]
  [177 226 254]
  ...
  [177 226 254]
  [177 226 254]
  [177 226 254]]

 [[177 226 254]
  [177 226 254]
  [177 226 254]
  ...
  [177 226 254]
  [177 226 254]
  [177 226 254]]

 ...

 [[177 226 254]
  [177 226 254]
  [177 226 254]
  ...
  [177 226 254]
  [177 226 254]
  [177 226 254]]

 [[177 226 254]
  [177 226 254]
  [177 226 254]
  ...
  [177 226 254]
  [177 226 254]
  [177 226 254]]

 [[177 226 254]
  [177 226 254]
  [177 226 254]
  ...
  [177 226 254]
  [177 226 254]
  [177 226 254]]]"
1046;Karate Videos;com.indimakes.karate;Sports;4.2;114.0;10,000+;10000.0;37329;True;0.0;USD;4.6M;4.1 and up;AASTHA;http://www.druvaan.com;support@druvaan.com;Jul 22, 2016;Jul 23, 2017;Everyone;http://www.druvaan.com/shop-2/terms-and-conditions/;True;False;False;2021-06-16 02:30:56;Entertainment;Karate Videos;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1047;UNI Financial cooperation;com.acadie.mobile;Finance;3.8;223.0;10,000+;10000.0;38122;True;0.0;USD;43M;6.0 and up;UNI;http://www.uni.ca;soutien.mobile@acadie.com;May 14, 2013;May 28, 2021;Everyone;http://www.uni.ca/fr/contenu.cfm?id=2038;False;False;False;2021-06-16 09:36:11;Business;UNI Financial cooperation;"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
1048;Random Girls Video Call;com.randomsexygirls.videocall;Dating;4.2;626.0;10,000+;10000.0;39480;True;0.0;USD;12M;4.4 and up;Apps 2k21 Trends;http://girlsvideosapp9898.xyz;um9436487@gmail.com;Mar 14, 2021;Mar 14, 2021;Mature 17+;https://apps2k21trends.blogspot.com/p/privacy-policy.html;True;False;False;2021-06-16 05:22:26;Entertainment;Random Girls Video Call;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1049;Nishamadhulika Recipes in Hindi (हिन्दी);com.nishamadhulika.recipes;Food & Drink;4.7;4166.0;100,000+;100000.0;427968;True;0.0;USD;18M;5.0 and up;Public Software Library India Pvt Ltd;http://nishamadhulika.com;apps@astrobix.com;Jul 11, 2013;Jan 05, 2021;Everyone;http://nishamadhulika.com/home/privacy;True;False;False;2021-06-15 21:55:28;Entertainment;Nishamadhulika Recipes in Hindi (हिन्दी);"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1050;Lord VPN - Fast And Secure;com.lordvpn.net;Tools;4.5;767.0;50,000+;50000.0;53914;True;0.0;USD;5.2M;4.2 and up;Ard Mandiri Inc;https://lordvpn.site;me@ardiwiguna.com;Dec 11, 2020;May 17, 2021;Everyone;https://lordvpn.site/privacy;True;True;False;2021-06-16 03:22:10;Tools;Lord VPN - Fast And Secure;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1051;Liberi;com.liberiapp;Education;2.7;380.0;10,000+;10000.0;39814;True;0.0;USD;9.8M;4.1 and up;Editora InterSaberes;https://www.liberidigital.com.br/home;ed.intersaberes@gmail.com;Feb 15, 2020;Jun 15, 2021;Everyone;https://www.liberidigital.com.br/politica-de-privacidade.html;False;False;False;2021-06-16 11:06:13;Education;Liberi;"[[[ 87 150 255]
  [ 87 150 255]
  [ 87 150 255]
  ...
  [ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]]

 [[ 87 150 255]
  [ 87 150 255]
  [ 87 150 255]
  ...
  [ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]]

 [[ 87 150 255]
  [ 87 150 255]
  [ 87 150 255]
  ...
  [ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]]

 ...

 [[ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]
  ...
  [ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]]

 [[ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]
  ...
  [ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]]

 [[ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]
  ...
  [ 68 138 255]
  [ 68 138 255]
  [ 68 138 255]]]"
1052;SUPER Hot Dog Food Truck!;net.makerlabs.android_hotdogmaker;Casual;3.7;3118.0;500,000+;500000.0;933824;True;0.0;USD;36M;4.0.3 and up;Maker Labs Inc;http://www.makerlabs.net;contact@makerlabs.net;Dec 14, 2016;Dec 30, 2016;Everyone;https://www.makerlabs.net/privacy/;True;True;False;2021-06-16 03:34:04;Games;SUPER Hot Dog Food Truck!;"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]]"
1053;One Direction Old and New Songs Offline;com.sphericallight.onedirection;Music & Audio;4.2;112.0;5,000+;5000.0;8666;True;0.0;USD;151M;4.4 and up;Spherical Light;https://spherical-light.github.io/app-ads.txt;huseyinf.coban@gmail.com;Aug 24, 2020;Aug 24, 2020;Everyone;http://blog.goodbarber.com/docs/Privacypolicy/PrivacyPolicy.pdf;True;False;False;2021-06-16 04:34:45;Entertainment;One Direction Old and New Songs Offline;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1054;Mahjong Titans;com.mirenad.mahjongtitans;Board;4.4;5230.0;1,000,000+;1000000.0;1091116;True;0.0;USD;Varies with device;Varies with device;Mirenad;http://mirenad.com;public.mirenad@hotmail.com;Jul 30, 2014;Apr 14, 2019;Everyone;;False;False;False;2021-06-16 02:08:30;Games;Mahjong Titans;"[[[228 211 174]
  [228 211 175]
  [228 212 178]
  ...
  [228 209 171]
  [228 210 174]
  [228 211 175]]

 [[235 217 179]
  [235 218 180]
  [235 219 183]
  ...
  [235 215 175]
  [235 217 179]
  [235 217 180]]

 [[247 228 188]
  [247 228 189]
  [247 230 193]
  ...
  [247 226 184]
  [247 228 187]
  [247 228 189]]

 ...

 [[100  98  28]
  [100  96  28]
  [100  92  27]
  ...
  [100 102  29]
  [100  98  28]
  [100  97  28]]

 [[ 54  67  11]
  [ 53  65  11]
  [ 53  61  10]
  ...
  [ 53  72  11]
  [ 53  68  11]
  [ 53  66  11]]

 [[ 42  58   5]
  [ 42  56   5]
  [ 41  52   5]
  ...
  [ 41  63   6]
  [ 41  59   5]
  [ 41  57   5]]]"
1055;Kieta Pay;irs.mobile.app.kietapay;Business;4.4;131.0;5,000+;5000.0;5918;True;0.0;USD;31M;4.3 and up;PT. KIETA ANDALAN NUSANTARA;http://www.kieta.id;admin@kieta.id;Jan 7, 2020;Jan 06, 2021;Everyone;https://docs.google.com/document/d/10dyDLHn38yfjYvOZsjqJX0Z_IW4dQTQAXR-LgzNKg6A/edit?usp=sharing;False;False;False;2021-06-15 21:02:48;Business;Kieta Pay;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1056;Memory Stamps;cz.strnadatka.turistickeznamky;Travel & Local;4.3;1212.0;10,000+;10000.0;42854;True;0.0;USD;4.1M;4.1 and up;David Strnad;http://turistickeznamky.strnadatka.cz;turistickeznamky@strnadatka.cz;Oct 8, 2013;Oct 27, 2019;Everyone;http://www.turisticke-znamky.cz/zasady-ochrany-os-udaju.html;False;True;False;2021-06-16 04:40:27;Lifestyle;Memory Stamps;"[[[143 167 151 255]
  [132 141 130 255]
  [113  96  94 255]
  ...
  [  0 112  92 255]
  [  0 112  92 255]
  [  0 112  92 255]]

 [[147 177 159 255]
  [136 152 139 255]
  [116 103 100 255]
  ...
  [  0 112  92 255]
  [  0 112  92 255]
  [  0 112  92 255]]

 [[154 194 172 255]
  [144 170 153 255]
  [122 116 111 255]
  ...
  [  1 112  92 255]
  [  0 112  92 255]
  [  0 112  92 255]]

 ...

 [[  0 121  99 227]
  [  0 119  97 234]
  [  3 114  93 247]
  ...
  [ 34  94  82 255]
  [ 14 106  88 255]
  [  7 110  91 255]]

 [[  0 121  99 227]
  [  0 119  97 234]
  [  3 114  93 247]
  ...
  [ 21 101  86 255]
  [  7 109  90 255]
  [  3 111  92 255]]

 [[  0 121  99 227]
  [  0 119  97 234]
  [  3 114  93 247]
  ...
  [ 16 104  87 255]
  [  4 110  91 255]
  [  1 111  92 255]]]"
1057;Call From Browser;com.vzcreations.cfb.app;Productivity;4.2;1125.0;10,000+;10000.0;30730;True;0.0;USD;3.5M;4.4 and up;vzcreations;https://callfrombrowser.com/;callfrombrowser@gmail.com;Jul 26, 2014;Jan 08, 2020;Everyone;https://www.callfrombrowser.com/privacy;False;False;False;2021-06-16 12:48:20;Tools;Call From Browser;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1058;Body Temperature Recorder;com.tatsuo.bodytemperature;Health & Fitness;3.2;116.0;100,000+;100000.0;131994;True;0.0;USD;5.4M;4.1 and up;tatsuof0126;http://web.tatsuodev.com/;baseballrecorder@gmail.com;Mar 23, 2020;Jul 24, 2020;Everyone;https://tatsuof0126.s3-ap-northeast-1.amazonaws.com/temperature_android_privacy_policy.html;True;True;False;2021-06-16 00:40:22;Lifestyle;Body Temperature Recorder;"[[[255 174 201]
  [255 174 201]
  [255 174 201]
  ...
  [255 174 201]
  [255 174 201]
  [255 174 201]]

 [[255 174 201]
  [255 174 201]
  [255 174 201]
  ...
  [255 174 201]
  [255 174 201]
  [255 174 201]]

 [[255 174 201]
  [255 174 201]
  [255 174 201]
  ...
  [255 174 201]
  [255 174 201]
  [255 174 201]]

 ...

 [[255 174 201]
  [255 174 201]
  [255 174 201]
  ...
  [255 174 201]
  [255 174 201]
  [255 174 201]]

 [[255 174 201]
  [255 174 201]
  [255 174 201]
  ...
  [255 174 201]
  [255 174 201]
  [255 174 201]]

 [[255 174 201]
  [255 174 201]
  [255 174 201]
  ...
  [255 174 201]
  [255 174 201]
  [255 174 201]]]"
1059;Spindoodle 3D;com.deeperbeige.glowtoy3D;Casual;4.3;1944.0;100,000+;100000.0;355115;True;0.0;USD;9.6M;2.3 and up;Deeperbeige Games;http://deeperbeige.com/category/mobile;games@deeperbeige.com;Mar 5, 2014;Mar 05, 2014;Everyone;http://deeperbeige.com/files/PrivacyPolicy_TOS.pdf;False;False;False;2021-06-16 05:33:15;Games;Spindoodle 3D;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1060;Call video luccas neto simulator;com.technologique.luccasnetofakecall;Simulation;3.8;921.0;50,000+;50000.0;88934;True;0.0;USD;29M;4.1 and up;Technologique;https://rf31af560.app-ads-txt.com;donaldfrankie96@gmail.com;Dec 20, 2020;Jun 14, 2021;Everyone;https://technologique96.wordpress.com/2020/11/03/privacy-policy/;True;False;False;2021-06-16 11:22:42;Games;Call video luccas neto simulator;"[[[247 245 246]
  [247 245 246]
  [247 245 246]
  ...
  [247 246 246]
  [247 246 246]
  [247 246 246]]

 [[247 246 246]
  [247 246 246]
  [247 246 246]
  ...
  [247 246 246]
  [247 246 246]
  [247 246 246]]

 [[247 247 247]
  [247 247 247]
  [247 247 247]
  ...
  [247 247 247]
  [247 247 247]
  [247 247 247]]

 ...

 [[ 18  87 104]
  [ 18  87 104]
  [ 18  87 104]
  ...
  [ 18  65  75]
  [ 18  65  75]
  [ 18  65  75]]

 [[ 18  87 104]
  [ 18  87 104]
  [ 18  87 104]
  ...
  [ 18  65  75]
  [ 18  65  75]
  [ 18  65  75]]

 [[ 18  87 104]
  [ 18  87 104]
  [ 18  87 104]
  ...
  [ 18  65  75]
  [ 18  65  75]
  [ 18  65  75]]]"
1061;Sankat Mochan Hanuman Ashtak;com.at.sankat.mochan;Books & Reference;4.6;354.0;50,000+;50000.0;64649;True;0.0;USD;1.7M;2.0 and up;Abhisoft Tech;http://www.abhisoft.com;bestphoneapps@outlook.com;Apr 15, 2013;Feb 17, 2018;Everyone;http://www.abhisoft.net/policy/sankatmo.htm;True;False;False;2021-06-15 21:31:56;Entertainment;Sankat Mochan Hanuman Ashtak;"[[[ 8  5  3  8]
  [29 19 10 31]
  [91 60 32 98]
  ...
  [96 62 29 98]
  [30 20  9 31]
  [ 8  5  2  8]]

 [[ 7  5  3  8]
  [29 19 10 31]
  [91 60 32 98]
  ...
  [97 63 30 98]
  [30 20  9 31]
  [ 8  5  2  8]]

 [[ 7  5  3  8]
  [29 19 10 31]
  [91 60 31 98]
  ...
  [96 64 30 98]
  [30 20  9 31]
  [ 8  5  2  8]]

 ...

 [[ 0  0  0  8]
  [ 1  0  1 31]
  [ 2  1  2 98]
  ...
  [ 1  1  0 98]
  [ 0  0  0 31]
  [ 0  0  0  8]]

 [[ 0  0  0  8]
  [ 1  0  1 31]
  [ 2  1  2 98]
  ...
  [ 1  1  0 98]
  [ 0  0  0 31]
  [ 0  0  0  8]]

 [[ 0  0  0  8]
  [ 1  0  1 31]
  [ 2  0  2 98]
  ...
  [ 1  1  0 98]
  [ 0  0  0 31]
  [ 0  0  0  8]]]"
1062;Sharemoney Money Transfers;com.sharemoney.app;Finance;3.9;171.0;10,000+;10000.0;27180;True;0.0;USD;1.7M;5.0 and up;Sharemoney;https://www.sharemoney.com;customerservice@sharemoney.com;Nov 3, 2016;Nov 04, 2020;Everyone;https://www.sharemoney.com/privacy-policy/;False;False;False;2021-06-16 03:45:23;Business;Sharemoney Money Transfers;"[[[255  97   0]
  [255  97   0]
  [255  97   0]
  ...
  [255  97   0]
  [255  97   0]
  [255  97   0]]

 [[255  97   0]
  [255  97   0]
  [255  97   0]
  ...
  [255  97   0]
  [255  97   0]
  [255  97   0]]

 [[255  97   0]
  [255  97   0]
  [255  97   0]
  ...
  [255  97   0]
  [255  97   0]
  [255  97   0]]

 ...

 [[255  97   0]
  [255  97   0]
  [255  97   0]
  ...
  [255  97   0]
  [255  97   0]
  [255  97   0]]

 [[255  97   0]
  [255  97   0]
  [255  97   0]
  ...
  [255  97   0]
  [255  97   0]
  [255  97   0]]

 [[255  97   0]
  [255  97   0]
  [255  97   0]
  ...
  [255  97   0]
  [255  97   0]
  [255  97   0]]]"
1063;How to draw School Supplies;com.srd.school;Entertainment;4.2;632.0;100,000+;100000.0;290487;True;0.0;USD;6.7M;4.4 and up;SRD 29;;asisblug@gmail.com;Nov 10, 2018;Dec 16, 2020;Everyone;https://docs.google.com/document/d/1z3JQ4xHE5Svl_4tYl6H2M-DTmF0Y-gTQ23jRHHhQD-g/edit?usp=sharing;True;False;False;2021-06-16 10:24:04;Entertainment;How to draw School Supplies;"[[[255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]
  ...
  [255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]]

 [[255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]
  ...
  [255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]]

 [[255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]
  ...
  [255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]]

 ...

 [[255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]
  ...
  [255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]]

 [[255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]
  ...
  [255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]]

 [[255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]
  ...
  [255 255 255 255]
  [255 255 255 255]
  [255 255 255 255]]]"
1064;Fake Call 2 - Call Simulator (Prank);com.fakecall2.game;Entertainment;4.5;7479.0;500,000+;500000.0;983748;True;0.0;USD;4.0M;6.0 and up;Easy To Use (OnMobi);http://vn-softwarepro.com;onmobivn@gmail.com;Nov 9, 2019;May 28, 2021;Everyone;https://sites.google.com/view/fake-call-2;True;False;False;2021-06-16 07:31:37;Entertainment;Fake Call 2 - Call Simulator (Prank);"[[[0 0 0 1]
  [0 0 0 1]
  [0 0 0 1]
  ...
  [0 0 0 1]
  [0 0 0 1]
  [0 0 0 1]]

 [[0 0 0 1]
  [0 0 0 1]
  [0 0 0 1]
  ...
  [0 0 0 1]
  [0 0 0 1]
  [0 0 0 1]]

 [[0 0 0 1]
  [0 0 0 1]
  [0 0 0 1]
  ...
  [0 0 0 1]
  [0 0 0 1]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
